Location,Date,Year,Plant_Date,Days_After_Planting,County,LocMinTempC,LocMaxTempC,LocMinTempF,LocMaxTempF,PRISMMinTempC,PRISMMaxTempC,PRISMMinTempF,PRISMMaxTempF,CIMIS,StatMinTempC,StatMaxTempC,StatMinTempF,StatMaxTempF,MINDif_OUT,MAXDif_OUT,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401
ErdmanGallagher,2017-05-19,2017,2017-05-16,3,NorthYolo,13.13722222,31.71388889,55.647,89.085,10.23700047,29.55400085,50.42660084,85.19720154,Woodland226,,,55.5,93.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-20,2017,2017-05-16,4,NorthYolo,15.485,33.70388889,59.873,92.667,13.05300045,32.66899872,55.49540081,90.80419769,Woodland226,,,56.4,94.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-21,2017,2017-05-16,5,NorthYolo,16.27222222,34.20222222,61.29,93.564,14.24600029,34.05500031,57.64280052,93.29900055,Woodland226,,,58.5,96.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-22,2017,2017-05-16,6,NorthYolo,17.79611111,36.11888889,64.033,97.014,15.93000031,35.08100128,60.67400055,95.14580231,Woodland226,,,60.1,96.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-23,2017,2017-05-16,7,NorthYolo,16.415,36.76888889,61.547,98.184,16.86499977,36.13399887,62.35699959,97.04119797,Woodland226,,,60.2,98.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-24,2017,2017-05-16,8,NorthYolo,14.02611111,31.43277778,57.247,88.579,16.46999931,36.86500168,61.64599876,98.35700302,Woodland226,,,56.4,88.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-25,2017,2017-05-16,9,NorthYolo,12.53388889,24.12222222,54.561,75.42,12.52299976,30.25,54.54139957,86.45,Woodland226,,,52.7,75.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-26,2017,2017-05-16,10,NorthYolo,11.61277778,23.30388889,52.903,73.947,11.85599995,23.28000069,53.3407999,73.90400124,Woodland226,,,51.4,73.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-27,2017,2017-05-16,11,NorthYolo,11.92888889,27.75111111,53.472,81.952,11.80300045,22.88999939,53.24540081,73.2019989,Woodland226,,,52.4,81.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-28,2017,2017-05-16,12,NorthYolo,12.75111111,31.35722222,54.952,88.443,12.31999969,27.34499931,54.17599945,81.22099876,Woodland226,,,54.0,87.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-29,2017,2017-05-16,13,NorthYolo,13.81,30.69722222,56.858,87.255,12.72099972,30.98699951,54.89779949,87.77659912,Woodland226,,,55.4,86.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-30,2017,2017-05-16,14,NorthYolo,13.28111111,28.09722222,55.906,82.575,14.00300026,30.6439991,57.20540047,87.15919838,Woodland226,,,54.8,82.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-05-31,2017,2017-05-16,15,NorthYolo,14.60111111,26.57277778,58.282,79.831,13.15999985,27.63500023,55.68799973,81.74300041,Woodland226,,,57.7,81.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-01,2017,2017-05-16,16,NorthYolo,14.76777778,29.565,58.582,85.217,13.80200005,27.26399994,56.84360008,81.07519989,Woodland226,,,56.4,86.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-02,2017,2017-05-16,17,NorthYolo,15.89111111,31.99611111,60.604,89.593,14.3739996,30.05500031,57.87319927,86.09900055,Woodland226,,,56.5,92.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-03,2017,2017-05-16,18,NorthYolo,17.13,31.12777778,62.834,88.03,14.73400021,32.79399872,58.52120037,91.02919769,Woodland226,,,61.1,90.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-04,2017,2017-05-16,19,NorthYolo,14.64888889,30.95,58.368,87.71,15.06299973,32.13800049,59.11339951,89.84840088,Woodland226,,,56.3,89.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-05,2017,2017-05-16,20,NorthYolo,14.84,31.66277778,58.712,88.993,12.8210001,31.91399956,55.07780018,89.4451992,Woodland226,,,52.5,91.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-06,2017,2017-05-16,21,NorthYolo,15.74777778,32.51,60.346,90.518,12.60400009,33.33000183,54.68720016,91.9940033,Woodland226,,,55.7,90.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-07,2017,2017-05-16,22,NorthYolo,14.12222222,27.94888889,57.42,82.308,14.16399956,33.2120018,57.4951992,91.78160324,Woodland226,,,56.0,84.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-08,2017,2017-05-16,23,NorthYolo,11.51611111,19.46,52.729,67.028,14.26000023,28.68499947,57.66800041,83.63299904,Woodland226,,,53.6,70.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-09,2017,2017-05-16,24,NorthYolo,15.98611111,24.55722222,60.775,76.203,11.43000031,20.8029995,52.57400055,69.44539909,Woodland226,,,53.6,77.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-10,2017,2017-05-16,25,NorthYolo,11.37,23.83277778,52.466,74.899,10.92000008,25.10300064,51.65600014,77.18540115,Woodland226,,,48.9,77.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-11,2017,2017-05-16,26,NorthYolo,11.39388889,18.91277778,52.509,66.043,10.01599979,24.39699936,50.02879963,75.91459885,Woodland226,,,49.4,67.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-12,2017,2017-05-16,27,NorthYolo,10.41777778,22.705,50.752,72.869,9.715000153,20.35000038,49.48700027,68.63000069,Woodland226,,,48.4,74.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-13,2017,2017-05-16,28,NorthYolo,13.44888889,27.94888889,56.208,82.308,10.4659996,23.08399963,50.83879929,73.55119934,Woodland226,,,50.6,83.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-14,2017,2017-05-16,29,NorthYolo,16.29611111,31.23,61.333,88.214,11.38000011,28.84600067,52.48400021,83.92280121,Woodland226,,,55.5,89.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-15,2017,2017-05-16,30,NorthYolo,16.17722222,33.20888889,61.119,91.776,13.53899956,32.54600143,56.3701992,90.58280258,Woodland226,,,56.2,94.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-16,2017,2017-05-16,31,NorthYolo,22.13,34.36,71.834,93.848,15.57400036,34.5340004,60.03320065,94.16120071,Woodland226,,,71.5,99.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-17,2017,2017-05-16,32,NorthYolo,21.795,33.52111111,71.231,92.338,19.6060009,37.22900009,67.29080162,99.01220016,Woodland226,,,,97.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-18,2017,2017-05-16,33,NorthYolo,24.33888889,39.375,75.81,102.875,21.77899933,37.38499832,71.20219879,99.29299698,Woodland226,,,,103.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-19,2017,2017-05-16,34,NorthYolo,22.8,38.39277778,73.04,101.107,23.66600037,40.97499847,74.59880066,105.7549973,Woodland226,,,71.3,105.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-20,2017,2017-05-16,35,NorthYolo,21.24611111,37.59,70.243,99.662,22.99600029,40.90999985,73.39280052,105.6379997,Woodland226,,,69.6,103.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-21,2017,2017-05-16,36,NorthYolo,20.22222222,40.97777778,68.4,105.76,21.52899933,40.07300186,70.75219879,104.1314034,Woodland226,,,65.9,105.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-22,2017,2017-05-16,37,NorthYolo,24.87111111,38.81222222,76.768,101.862,21.86700058,40.84899902,71.36060104,105.5281982,Woodland226,,,,107.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-23,2017,2017-05-16,38,NorthYolo,19.41277778,36.03888889,66.943,96.87,21.84600067,41.2140007,71.32280121,106.1852013,Woodland226,,,67.0,104.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-24,2017,2017-05-16,39,NorthYolo,17.96222222,35.155,64.332,95.279,18.99900055,39.125,66.19820099,102.425,Woodland226,,,62.1,97.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-25,2017,2017-05-16,40,NorthYolo,16.29611111,31.66277778,61.333,88.993,18.07299995,37.24399948,64.53139992,99.03919907,Woodland226,,,60.1,91.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-26,2017,2017-05-16,41,NorthYolo,14.385,29.69,57.893,85.442,14.97399998,34.24100113,58.95319996,93.63380203,Woodland226,,,56.9,88.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-27,2017,2017-05-16,42,NorthYolo,14.19388889,30.04111111,57.549,86.074,13.99499989,31.0510006,57.19099979,87.89180107,Woodland226,,,55.2,88.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-28,2017,2017-05-16,43,NorthYolo,14.81611111,30.9,58.669,87.62,13.78199959,31.89299965,56.80759926,89.40739937,Woodland226,,,56.5,90.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-29,2017,2017-05-16,44,NorthYolo,15.24722222,32.15,59.445,89.87,14.27999973,33.24900055,57.70399952,91.84820099,Woodland226,,,57.2,93.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-06-30,2017,2017-05-16,45,NorthYolo,14.48111111,32.12388889,58.066,89.823,14.89599991,34.96900177,58.81279984,94.94420319,Woodland226,,,56.5,92.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-01,2017,2017-05-16,46,NorthYolo,14.40888889,30.39388889,57.936,86.709,13.94400024,34.95500183,57.09920044,94.9190033,Woodland226,,,56.2,90.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-02,2017,2017-05-16,47,NorthYolo,15.36611111,32.33,59.659,90.194,14.44900036,33.25799942,58.00820065,91.86439896,Woodland226,,,57.7,93.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-03,2017,2017-05-16,48,NorthYolo,15.07888889,31.20388889,59.142,88.167,15.08100033,35.07899857,59.14580059,95.14219742,Woodland226,,,56.7,94.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-04,2017,2017-05-16,49,NorthYolo,15.62888889,31.71388889,60.132,89.085,15.34200001,34.14899826,59.61560001,93.46819687,Woodland226,,,58.2,95.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-05,2017,2017-05-16,50,NorthYolo,15.55722222,29.69,60.003,85.442,15.63000011,35.15000153,60.13400021,95.27000275,Woodland226,,,57.2,93.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-06,2017,2017-05-16,51,NorthYolo,16.08222222,33.52111111,60.948,92.338,15.20899963,34.5320015,59.37619934,94.15760269,Woodland226,,,57.2,99.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-07,2017,2017-05-16,52,NorthYolo,17.70111111,35.20777778,63.862,95.374,15.89099979,38.93700027,60.60379963,102.0866005,Woodland226,,,62.7,106.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-08,2017,2017-05-16,53,NorthYolo,18.31888889,34.045,64.974,93.281,18.43899918,41.55899811,65.19019852,106.8061966,Woodland226,,,66.2,103.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-09,2017,2017-05-16,54,NorthYolo,15.86722222,33.20888889,60.561,91.776,18.40099907,40.13199997,65.12179832,104.2375999,Woodland226,,,59.6,98.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-10,2017,2017-05-16,55,NorthYolo,16.60611111,32.48388889,61.891,90.471,17.05400085,38.32099915,62.69720154,100.9777985,Woodland226,,,59.0,95.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-11,2017,2017-05-16,56,NorthYolo,16.10611111,31.15277778,60.991,88.075,16.45400047,36.69400024,61.61720085,98.04920044,Woodland226,,,59.2,92.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-12,2017,2017-05-16,57,NorthYolo,15.39,31.66277778,59.702,88.993,16.0170002,34.09899902,60.83060036,93.37819824,Woodland226,,,59.1,93.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-13,2017,2017-05-16,58,NorthYolo,16.03388889,31.255,60.861,88.259,15.60000038,34.62400055,60.08000069,94.32320099,Woodland226,,,57.8,93.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-14,2017,2017-05-16,59,NorthYolo,15.62888889,31.99611111,60.132,89.593,15.82499981,34.93099976,60.48499966,94.87579956,Woodland226,,,57.7,95.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-15,2017,2017-05-16,60,NorthYolo,15.65222222,34.51888889,60.174,94.134,15.93900013,35.79700089,60.69020023,96.43460159,Woodland226,,,57.2,101.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-16,2017,2017-05-16,61,NorthYolo,19.24611111,35.52888889,66.643,95.952,16.15299988,38.03499985,61.07539978,100.4629997,Woodland226,,,70.2,103.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-17,2017,2017-05-16,62,NorthYolo,18.15222222,33.18277778,64.674,91.729,19.57900047,40.12200165,67.24220085,104.219603,Woodland226,,,63.7,101.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-18,2017,2017-05-16,63,NorthYolo,14.31388889,30.72222222,57.765,87.3,18.4659996,38.50400162,65.23879929,101.3072029,Woodland226,,,58.0,90.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-19,2017,2017-05-16,64,NorthYolo,14.33722222,30.44388889,57.807,86.799,14.02000046,32.97600174,57.23600082,91.35680313,Woodland226,,,55.2,92.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-20,2017,2017-05-16,65,NorthYolo,14.625,31.17888889,58.325,88.122,13.47200012,34.58599854,56.24960022,94.25479736,Woodland226,,,57.6,93.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-21,2017,2017-05-16,66,NorthYolo,14.86388889,33.835,58.755,92.903,15.10999966,34.57300186,59.19799938,94.23140335,Woodland226,,,56.8,95.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-22,2017,2017-05-16,67,NorthYolo,15.53277778,38.115,59.959,100.607,15.54699993,35.51399994,59.98459988,95.92519989,Woodland226,,,58.4,100.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-23,2017,2017-05-16,68,NorthYolo,18.31888889,36.25388889,64.974,97.257,15.69400024,37.82099915,60.24920044,100.0777985,Woodland226,,,64.1,100.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-24,2017,2017-05-16,69,NorthYolo,16.51111111,31.765,61.72,89.177,18.52700043,38.50999832,65.34860077,101.317997,Woodland226,,,62.2,93.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-25,2017,2017-05-16,70,NorthYolo,15.31777778,32.665,59.572,90.797,16.06399918,33.90399933,60.91519852,93.02719879,Woodland226,,,57.5,93.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-26,2017,2017-05-16,71,NorthYolo,15.29388889,34.045,59.529,93.281,15.17399979,34.31600189,59.31319962,93.76880341,Woodland226,,,58.6,95.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-27,2017,2017-05-16,72,NorthYolo,16.12888889,34.67722222,61.032,94.419,15.875,35.50600052,60.575,95.91080093,Woodland226,,,59.3,99.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-28,2017,2017-05-16,73,NorthYolo,17.10611111,34.49222222,62.791,94.086,16.88299942,38.00299835,62.38939896,100.405397,Woodland226,,,61.7,98.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-29,2017,2017-05-16,74,NorthYolo,14.67277778,34.995,58.411,94.991,15.99699974,37.79199982,60.79459953,100.0255997,Woodland226,,,55.9,95.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-30,2017,2017-05-16,75,NorthYolo,14.96,34.67722222,58.928,94.419,14.82400036,35.62200165,58.68320065,96.11960297,Woodland226,,,55.7,97.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-07-31,2017,2017-05-16,76,NorthYolo,15.39,35.475,59.702,95.855,14.87699986,37.06700134,58.77859974,98.72060242,Woodland226,,,60.2,99.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-08-01,2017,2017-05-16,77,NorthYolo,17.74777778,34.41277778,63.946,93.943,16.90699959,37.51699829,62.43259926,99.53059692,Woodland226,,,63.0,102.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-08-02,2017,2017-05-16,78,NorthYolo,18.62777778,34.17611111,65.53,93.517,18.13199997,39.29899979,64.63759995,102.7381996,Woodland226,,,65.1,100.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-08-03,2017,2017-05-16,79,NorthYolo,18.985,33.57388889,66.173,92.433,19.47599983,38.64799881,67.0567997,101.5663979,Woodland226,,,68.9,100.4,0,0,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-08-04,2017,2017-05-16,80,NorthYolo,19.62722222,31.28111111,67.329,88.306,21.25900078,38.39500046,70.2662014,101.1110008,Woodland226,,,71.5,90.8,0,0,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-08-05,2017,2017-05-16,81,NorthYolo,18.79388889,31.05222222,65.829,87.894,21.06900024,34.62400055,69.92420044,94.32320099,Woodland226,,,64.9,93.5,0,0,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted
ErdmanGallagher,2017-08-06,2017,2017-05-16,82,NorthYolo,15.79611111,30.87388889,60.433,87.573,16.95800018,34.55099869,62.52440033,94.19179764,Woodland226,,,59.6,90.8,0,0,Heading,Heading,preHeading,Heading,preHeading,Notplanted
ErdmanGallagher,2017-08-07,2017,2017-05-16,83,NorthYolo,15.07888889,31.51,59.142,88.718,15.34899998,32.97900009,59.62819996,91.36220016,Woodland226,,,56.8,92.4,0,0,Heading,Heading,preHeading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-08,2017,2017-05-16,84,NorthYolo,15.50888889,31.91888889,59.916,89.454,14.89099979,33.72800064,58.80379963,92.71040115,Woodland226,,,58.4,94.4,0,0,Heading,Heading,preHeading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-09,2017,2017-05-16,85,NorthYolo,14.81611111,31.51,58.669,88.718,15.26200008,34.73199844,59.47160015,94.5175972,Woodland226,,,57.8,91.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-10,2017,2017-05-16,86,NorthYolo,15.29388889,31.99611111,59.529,89.593,15.11100006,33.48300171,59.19980011,92.26940308,Woodland226,,,57.8,94.3,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-11,2017,2017-05-16,87,NorthYolo,16.39222222,32.79388889,61.506,91.029,15.27499962,34.64300156,59.49499931,94.3574028,Woodland226,,,61.3,96.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-12,2017,2017-05-16,88,NorthYolo,16.17722222,32.30388889,61.119,90.147,16.51499939,35.85400009,61.7269989,96.53720016,Woodland226,,,61.9,96.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-13,2017,2017-05-16,89,NorthYolo,14.81611111,30.59611111,58.669,87.073,15.87300014,35.90100098,60.57140026,96.62180176,Woodland226,,,57.7,90.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-14,2017,2017-05-16,90,NorthYolo,15.36611111,27.33277778,59.659,81.199,15.05700016,33.30199814,59.10260029,91.94359665,Woodland226,,,59.1,82.8,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-15,2017,2017-05-16,91,NorthYolo,13.28111111,27.94888889,55.906,82.308,14.11200047,28.69499969,57.40160084,83.65099945,Woodland226,,,54.8,83.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-16,2017,2017-05-16,92,NorthYolo,13.66611111,29.96611111,56.599,85.939,13.23799992,29.26000023,55.82839985,84.66800041,Woodland226,,,55.9,88.8,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-17,2017,2017-05-16,93,NorthYolo,15.72388889,31.74,60.303,89.132,13.79699993,31.76399994,56.83459988,89.17519989,Woodland226,,,59.6,93.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-18,2017,2017-05-16,94,NorthYolo,15.31777778,32.175,59.572,89.915,16.18199921,34.25500107,61.12759857,93.65900192,Woodland226,,,59.3,95.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-19,2017,2017-05-16,95,NorthYolo,16.17722222,32.20111111,61.119,89.962,16.09799957,35.21699905,60.97639923,95.3905983,Woodland226,,,59.3,93.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-20,2017,2017-05-16,96,NorthYolo,14.88777778,30.77277778,58.798,87.391,15.96700001,34.70800018,60.74060001,94.47440033,Woodland226,,,58.6,92.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-21,2017,2017-05-16,97,NorthYolo,16.08222222,28.89111111,60.948,84.004,15.52099991,33.35300064,59.93779984,92.03540115,Woodland226,,,61.2,88.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-22,2017,2017-05-16,98,NorthYolo,16.79611111,31.74,62.233,89.132,16.79000092,30.46199989,62.22200165,86.83159981,Woodland226,,,61.2,93.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-23,2017,2017-05-16,99,NorthYolo,15.915,33.46888889,60.647,92.244,16.91399956,34.36700058,62.4451992,93.86060104,Woodland226,,,62.0,97.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-24,2017,2017-05-16,100,NorthYolo,14.81611111,31.17888889,58.669,88.122,16.56999969,36.44100189,61.82599945,97.59380341,Woodland226,,,58.3,92.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-25,2017,2017-05-16,101,NorthYolo,13.59388889,31.86777778,56.469,89.362,14.41300011,33.54299927,57.94340019,92.37739868,Woodland226,,,54.4,95.6,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-26,2017,2017-05-16,102,NorthYolo,15.19888889,36.065,59.358,96.917,13.40699959,35.51599884,56.13259926,95.92879791,Woodland226,,,59.1,108.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-27,2017,2017-05-16,103,NorthYolo,17.225,37.83777778,63.005,100.108,16.09300041,40.20899963,60.96740074,104.3761993,Woodland226,,,67.6,109.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-28,2017,2017-05-16,104,NorthYolo,16.93888889,37.09611111,62.49,98.773,19.09199905,41.56000137,66.3655983,106.8080025,Woodland226,,,65.1,109.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-29,2017,2017-05-16,105,NorthYolo,17.70111111,33.67777778,63.862,92.62,18.59900093,42.00099945,65.47820168,107.601799,Woodland226,,,64.2,99.8,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-30,2017,2017-05-16,106,NorthYolo,14.40888889,33.46888889,57.936,92.244,17.34199905,37.95999908,63.2155983,100.3279984,Woodland226,,,57.0,99.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-08-31,2017,2017-05-16,107,NorthYolo,14.385,32.94888889,57.893,91.308,14.38799953,36.57699966,57.89839916,97.8385994,Woodland226,,,57.0,99.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-09-01,2017,2017-05-16,108,NorthYolo,16.24888889,35.395,61.248,95.711,13.96000004,37.66999817,57.12800007,99.8059967,Woodland226,,,65.7,107.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
ErdmanGallagher,2017-09-02,2017,2017-05-16,109,NorthYolo,17.20111111,37.39777778,62.962,99.316,18.77199936,41.52199936,65.78959885,106.7395988,Woodland226,,,66.8,108.8,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
